2025-11-18 04:02:47.839 | INFO     | __main__:fuzz_dataset:147 - Starting fuzzing for dataset: ../tracefuzz_seeds.json
2025-11-18 04:02:47.840 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:calc_initial_seed_coverage_dataset:158 - Calculating initial seed coverage for the dataset....
2025-11-18 04:03:01.988 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-18 04:03:02.056 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:calc_initial_seed_coverage_dataset:190 - Initial coverage after executing all seeds: 81792 bits.
2025-11-18 04:03:02.093 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1530.
2025-11-18 04:03:22.795 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1530 in 20.70 seconds.
2025-11-18 04:03:27.908 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
2025-11-18 04:03:38.660 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-18 04:03:38.664 | INFO     | __main__:fuzz_single_seed:121 - Fuzz seed 1530 done 
2025-11-18 04:03:38.665 | INFO     | __main__:_fuzz_dataset:136 - Current coverage after fuzzing numpy.ma.allclose: 81792 bits.
2025-11-18 04:03:38.695 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1531.
2025-11-18 04:04:13.485 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1531 in 34.79 seconds.
2025-11-18 04:04:18.596 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
2025-11-18 04:04:19.150 | INFO     | __main__:fuzz_single_seed:115 - New coverage found by seed 1531: 5 new bits.
2025-11-18 04:04:29.373 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-18 04:04:29.377 | INFO     | __main__:fuzz_single_seed:121 - Fuzz seed 1531 done 
2025-11-18 04:04:29.378 | INFO     | __main__:_fuzz_dataset:136 - Current coverage after fuzzing numpy.ma.allequal: 81797 bits.
2025-11-18 04:04:29.405 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1205.
2025-11-18 04:05:29.151 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1205 in 59.75 seconds.
2025-11-18 04:05:34.263 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
