2025-11-19 05:16:45.955 | INFO     | __main__:fuzz_dataset:147 - Starting fuzzing for dataset: ../tracefuzz_seeds.json
2025-11-19 05:16:45.955 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:calc_initial_seed_coverage_dataset:158 - Calculating initial seed coverage for the dataset....
2025-11-19 05:17:01.608 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-19 05:17:01.661 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:calc_initial_seed_coverage_dataset:190 - Initial coverage after executing all seeds: 81792 bits.
2025-11-19 05:17:01.696 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1530.
2025-11-19 05:17:26.491 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1530 in 24.79 seconds.
2025-11-19 05:17:31.604 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
2025-11-19 05:17:39.766 | INFO     | __main__:fuzz_single_seed:115 - New coverage found by seed 1530: 4 new bits.
2025-11-19 05:17:39.977 | INFO     | __main__:fuzz_single_seed:115 - New coverage found by seed 1530: 6 new bits.
2025-11-19 05:17:42.755 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-19 05:17:42.762 | INFO     | __main__:fuzz_single_seed:121 - Fuzz seed 1530 done 
2025-11-19 05:17:42.763 | INFO     | __main__:_fuzz_dataset:136 - Current coverage after fuzzing numpy.ma.allclose: 81802 bits.
2025-11-19 05:17:42.791 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1531.
2025-11-19 05:17:57.167 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1531 in 14.37 seconds.
2025-11-19 05:18:02.278 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
2025-11-19 05:18:13.047 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-19 05:18:13.053 | INFO     | __main__:fuzz_single_seed:121 - Fuzz seed 1531 done 
2025-11-19 05:18:13.054 | INFO     | __main__:_fuzz_dataset:136 - Current coverage after fuzzing numpy.ma.allequal: 81802 bits.
2025-11-19 05:18:13.087 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1205.
2025-11-19 05:18:42.510 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1205 in 29.42 seconds.
2025-11-19 05:18:47.624 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
2025-11-19 05:18:48.085 | INFO     | __main__:fuzz_single_seed:115 - New coverage found by seed 1205: 12 new bits.
2025-11-19 05:18:52.493 | INFO     | __main__:fuzz_single_seed:115 - New coverage found by seed 1205: 23 new bits.
2025-11-19 05:18:56.784 | INFO     | __main__:fuzz_single_seed:115 - New coverage found by seed 1205: 22 new bits.
2025-11-19 05:18:58.496 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-19 05:18:58.502 | INFO     | __main__:fuzz_single_seed:121 - Fuzz seed 1205 done 
2025-11-19 05:18:58.503 | INFO     | __main__:_fuzz_dataset:136 - Current coverage after fuzzing numpy.printoptions: 81859 bits.
2025-11-19 05:18:58.532 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1278.
2025-11-19 05:19:25.239 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1278 in 26.71 seconds.
2025-11-19 05:19:30.459 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
2025-11-19 05:19:41.837 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-19 05:19:41.844 | INFO     | __main__:fuzz_single_seed:121 - Fuzz seed 1278 done 
2025-11-19 05:19:41.845 | INFO     | __main__:_fuzz_dataset:136 - Current coverage after fuzzing numpy._core.multiarray.get_handler_version: 81859 bits.
2025-11-19 05:19:41.877 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1211.
2025-11-19 05:20:27.712 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1211 in 45.83 seconds.
2025-11-19 05:20:32.825 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
2025-11-19 05:20:33.069 | INFO     | __main__:fuzz_single_seed:115 - New coverage found by seed 1211: 3 new bits.
2025-11-19 05:20:43.663 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-19 05:20:43.669 | INFO     | __main__:fuzz_single_seed:121 - Fuzz seed 1211 done 
2025-11-19 05:20:43.671 | INFO     | __main__:_fuzz_dataset:136 - Current coverage after fuzzing numpy.strings.endswith: 81862 bits.
2025-11-19 05:20:43.700 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1495.
2025-11-19 05:21:09.734 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1495 in 26.03 seconds.
2025-11-19 05:21:14.945 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
2025-11-19 05:21:25.911 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-19 05:21:25.918 | INFO     | __main__:fuzz_single_seed:121 - Fuzz seed 1495 done 
2025-11-19 05:21:25.919 | INFO     | __main__:_fuzz_dataset:136 - Current coverage after fuzzing numpy.ma.extras.clump_masked: 81862 bits.
2025-11-19 05:21:25.951 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1009.
2025-11-19 05:21:49.045 | INFO     | __main__:fuzz_single_seed:73 - Generated mutants 1-100 for seed 1009 in 23.09 seconds.
2025-11-19 05:21:54.156 | WARNING  | __main__:fuzz_single_seed:94 - Mutated call execution timeout after 25.0 seconds, restarting worker process.
2025-11-19 05:22:04.847 | INFO     | tracefuzz.lib.fuzz.fuzz_dataset:continue_safe_execute:75 - Exiting worker process as instructed.
2025-11-19 05:22:04.853 | INFO     | __main__:fuzz_single_seed:121 - Fuzz seed 1009 done 
2025-11-19 05:22:04.854 | INFO     | __main__:_fuzz_dataset:136 - Current coverage after fuzzing numpy.polynomial.polynomial.polymulx: 81862 bits.
2025-11-19 05:22:04.887 | INFO     | __main__:fuzz_single_seed:67 - Start fuzz seed 1212.
